"We use cookies to help us remember and process the items in your shopping cart, understand and save your preferences for future visits and compile aggregate data about site traffic and site interaction so that we can offer better site experiences and tools in the future. We may contract with third-party service providers to assist us in better understanding our site visitors. These service providers are not permitted to use the information collected on our behalf except to help us conduct and improve our business.","Kami menggunakan cookies untuk membantu kami mengingat dan memproses item dalam keranjang belanja Anda, memahami dan menyimpan preferensi Anda untuk kunjungan kedepannya dan kompilasi data tentang lalu lintas situs dan situs interaksi sehingga kita dapat menawarkan pengalaman situs yang lebih baik dan alat-alat di masa depan. Kita mungkin mengontrak dengan pihak penyedia layanan ketiga untuk membantu kami untuk lebih memahami pengunjung situs kami. Penyedia layanan ini tidak diizinkan untuk menggunakan informasi yang dikumpulkan atas nama kami, kecuali untuk membantu kami melakukan dan meningkatkan bisnis kami.","Kami menggunakan cookies untuk membantu kita mengingat dan memproses item dalam keranjang belanja Anda, memahami dan menyimpan preferensi Anda untuk masa depan kunjungan dan kompilasi data agregat tentang lalu lintas situs dan interaksi situs sehingga kita dapat menawarkan pengalaman situs yang lebih baik dan alat-alat di masa depan. Kita mungkin kontrak dengan penyedia layanan pihak ketiga untuk membantu kami dalam lebih memahami pengunjung situs kami. Penyedia layanan ini tidak diizinkan untuk menggunakan informasi yang dikumpulkan atas nama kami, kecuali untuk membantu kami melakukan dan meningkatkan bisnis kami."
"If you prefer, you can choose to have your computer warn you each time a cookie is being sent, or you can choose to turn off all cookies via your browser settings. Like most websites, if you turn your cookies off, some of our services may not function properly. However, you can still place orders over the telephone or by contacting customer service.","Jika Anda suka, Anda dapat memilih agar komputer Anda memperingatkan Anda setiap kali cookie sedang dikirim, atau Anda dapat memilih untuk tidak mengaktifkan semua cookies melalui pengaturan browser Anda. Seperti kebanyakan situs web, jika Anda tidak mengaktifkan cookie Anda, beberapa layanan kami mungkin tidak bisa berfungsi dengan baik. Namun, Anda masih dapat memesan melalui telepon atau dengan menghubungi layanan pelanggan.","Jika Anda suka, Anda dapat memilih untuk memiliki komputer Anda memperingatkan Anda setiap kali cookie yang sedang dikirim, atau Anda dapat memilih untuk mematikan semua cookies melalui pengaturan browser Anda. Seperti kebanyakan situs web, jika Anda mengaktifkan cookie Anda off, beberapa layanan kami mungkin tidak berfungsi dengan baik. Namun, Anda masih dapat memesan melalui telepon atau dengan menghubungi layanan pelanggan."
"Do we disclose any information to outside parties?","Apakah kita mengungkapkan informasi apapun kepada pihak luar?","Apakah kita mengungkapkan informasi apapun kepada pihak luar?"
"We do not sell, trade, or otherwise transfer to outside parties your personally identifiable information. This does not include trusted third parties who assist us in operating our website, conducting our business, or servicing you, so long as those parties agree to keep this information confidential. We may also release your information when we believe release is appropriate to comply with the law, enforce our site policies, or protect ours or others rights, property, or safety. However, non-personally identifiable visitor information may be provided to other parties for marketing, advertising, or other uses.","Kami tidak menjual, memperdagangkan, atau mengalihkan kepada pihak luar informasi pribadi Anda. Ini tidak termasuk pihak ketiga yang terpercaya yang membantu kami dalam mengoperasikan website kami, melakukan bisnis kami, atau melayani Anda, sepanjang pihak-pihak yang bersangkutan setuju untuk merahasiakan informasi ini. Kami juga dapat mengungkapkan informasi Anda dalam upaya mematuhi kewajiban hukum, menegakkan kebijakan situs kami, atau dengan tujuan melindungi hak kami atau orang lain, properti, atau keselamatan. Namun, informasi pengunjung non-pribadi dapat diberikan kepada pihak lain untuk pemasaran, iklan, atau penggunaan lainnya.","Kami tidak menjual, memperdagangkan, atau mengalihkan kepada pihak luar informasi pribadi Anda. Ini tidak termasuk pihak ketiga yang terpercaya yang membantu kami dalam mengoperasikan website kami, melakukan bisnis kami, atau melayani Anda, asalkan pihak-pihak setuju untuk merahasiakan informasi ini. Kami juga dapat melepaskan informasi Anda ketika kita percaya rilis sesuai untuk mematuhi hukum, menegakkan kebijakan situs kami, melindungi kita atau orang lain hak, milik, atau keselamatan. Namun, informasi pengunjung non-pribadi dapat diberikan kepada pihak lain untuk pemasaran, iklan, atau penggunaan lainnya."
"Third party links","Tautan pihak ketiga","link pihak ketiga"
"Occasionally, at our discretion, we may include or offer third party products or services on our website. These third party sites have separate and independent privacy policies. We therefore have no responsibility or liability for the content and activities of these linked sites. Nonetheless, we seek to protect the integrity of our site and welcome any feedback about these sites.","Kadang-kadang, berdasarkan kebijaksanaan kami, kami boleh memasukkan atau menawarkan produk atau layanan pihak ketiga di situs web kami. Situs dari pihak ketiga ini memiliki kebijakan privasi yang terpisah dan independen. Oleh karena itu kami tidak bertanggung jawab atau berkewajiban atas konten dan aktivitas situs terkait. Meskipun demikian, kami berusaha melindungi integritas situs kami dan menyambut segala tanggapan mengenai situs tersebut.","Kadang-kadang, kebijaksanaan kami, kami mungkin termasuk atau menawarkan produk atau layanan pihak ketiga di website kami. Situs ini pihak ketiga memiliki kebijakan privasi yang terpisah dan independen. Oleh karena itu kami tidak bertanggung jawab atau kewajiban untuk konten dan aktivitas situs terkait. Meskipun demikian, kami berusaha untuk melindungi integritas situs kami dan menyambut setiap umpan balik mengenai situs tersebut."
"Singapore Data Protection Act","Undang-undang Perlindungan Data Singapura","Singapore Data Protection Act"
"We are in compliance with the requirements of the Singapore Personal Data Collection Act. We adhere to the 9 data protection obligations of the Personal Data Collection Act namely; Consent Obligation; Purpose Limitation Obligation; Notification Obligation; Access & Correction Obligation; Accuracy Obligation; Protection Obligation; Retention Limitation Obligation; Transfer Limitation Obligation and Openness Obligation.","Kami tunduk terhadap persyaratan Undang-undang Koleksi Data Pribadi Singapura. Kami mematuhi 9 kewajiban perlindungan dari Undang-Undang Koleksi Data Pribadi yaitu; Kewajiban Persetujuan; Kewajiban Tujuan Terbatas; Kewajiban Pemberitahuan; Kewajiban Akses & Koreksi; Kewajiban Akurasi; Kewajiban Perlindungan; Kewajiban Penyimpanan Terbatas; Kewajiban Pengalihan Terbatas dan Kewajiban Keterbukaan.","Kami adalah sesuai dengan persyaratan Pribadi Pengumpulan Data Act Singapura. Kami mematuhi kewajiban perlindungan 9 Data dari Undang-Undang Data Pribadi Collection yaitu; Persetujuan Kewajiban; Tujuan Batasan Kewajiban; Pemberitahuan Wajib; Akses dan koreksi Kewajiban; Akurasi Kewajiban; Perlindungan Kewajiban; Retensi Batasan Kewajiban; Mentransfer Batasan Kewajiban dan Keterbukaan Kewajiban."
"Online Privacy Policy Only","Kebijakan Privasi Online Saja","Kebijakan Privasi Online Hanya"
"This online privacy policy applies only to information collected through our website and not to information collected offline","Kebijakan privasi online ini hanya berlaku untuk informasi yang dikumpulkan melalui situs kami dan tidak berlaku untuk informasi yang dikumpulkan offline","Kebijakan privasi online ini hanya berlaku untuk informasi yang dikumpulkan melalui website kami dan tidak untuk informasi yang dikumpulkan offline"
"Your Consent","Dengan Persetujuan Anda","Persetujuan Anda"
"By using our site, you consent to our websites privacy policy.","Dengan menggunakan situs kami, Anda setuju dengan kebijakan privasi situs web kami.","Dengan menggunakan situs kami, Anda setuju dengan kebijakan privasi situs web kami."
"Contacting Us","menghubungi Kami","menghubungi Kami"
"If there are any questions regarding this policy you may contact us using the information below.","Jika ada pertanyaan mengenai kebijakan ini, Anda dapat menghubungi kami melalui informasi di bawah ini.","Jika ada pertanyaan mengenai kebijakan ini Anda dapat menghubungi kami dengan menggunakan informasi di bawah ini."
"FUTUREED CANDIDATE TERMS AND CONDITIONS","Syarat dan Ketentuan Kandidat FUTUREED PTE LTD","SYARAT CALON FUTUREED DAN KONDISI"
"Thank you for choosing Futureed Pte Ltd. We intend to provide provide you with a best-in-industry products that are of high quality, price competitive, psychometrically sound and in a technically reliable manner. To achieve that goal, we need to make certain legal declarations to ensure that our Service is being used in a reasonable, safe, and legal way. These Terms may be updated from time to time. Notice of modifications to these Terms will appear on this page.","Terima kasih telah memilih Futureed Pte Ltd. Kami bertujuan untuk memberikan kepada anda produk terbaik yang berkualitas tinggi, dengan harga yang kompetitif, rasional dan dipercaya secara teknis. Dalam rangka mencapai tujuan itu, Kami harus membuat pernyataan legal untuk memastikan layanan kami digunakan secara layak, aman dan tidak bertentangan dengan hukum. Syarat dan Ketentuan ini akan senantiasa diperbaharui dari waktu ke waktu. Pemberitahuan mengenai perubahan dalam Syarat dan Ketentuan akan muncul di halaman ini.","Terima kasih telah memilih Futures Pte Ltd Kami bermaksud untuk memberikan menyediakan Anda dengan yang terbaik di industri produk yang berkualitas tinggi, harga yang kompetitif, suara psychometrically dan secara teknis dapat diandalkan. Untuk mencapai tujuan itu, kita perlu membuat deklarasi hukum tertentu untuk memastikan bahwa layanan kami sedang digunakan dengan cara yang wajar, aman, dan hukum. Persyaratan ini dapat diperbarui dari waktu ke waktu. Pemberitahuan perubahan Ketentuan ini akan muncul di halaman ini."
"Introduction","Pendahuluan","pengantar"
"Futureed Pte Ltd is made available by Kosh Consulting Group (Asia) Pte Ltd (KCGA) and provides an online assessment platform for assessment tools to remotely test candidates on areas of psychometric abilities and personality. The two entities are used interchangeably for legal purposes. By registering to use Futureed Pte Ltd, you are consenting to the terms and conditions as follows in this agreement. We also have a privacy policy which you can also find on our website.","Futureed Pte Ltd dioperasikan oleh Kosh Consulting Group (Asia) Pte Ltd (KCGA) dan menyediakan sarana latihan online untuk menguji kandidat dalam bidang kemampuan psikometrik dan personalitas. Kedua entitas dapat digunakan secara bergantian untuk keperluan hukum. Dengan mendaftar untuk menggunakan Futureed, anda tunduk kepada Syarat dan Ketentuan yang berlaku dalam perjanjian ini. Kebijakan Privasi kami juga bisa anda temukan di situs kami.","Futureed Pte Ltd disediakan oleh Kosh Consulting Group (Asia) Pte Ltd (KCGA) dan menyediakan platform penilaian online untuk alat penilaian untuk jarak jauh kandidat tes pada bidang kemampuan psikometri dan kepribadian. Dua entitas digunakan secara bergantian untuk tujuan hukum. Dengan mendaftarkan menggunakan Futures Pte Ltd, Anda menyetujui syarat dan ketentuan sebagai berikut dalam perjanjian ini. Kami juga memiliki kebijakan privasi yang Anda juga dapat menemukan di website kami."
"Responsibility for Use","Tanggung jawab Penggunaan","Tanggung jawab untuk Gunakan"
"As the account user or user of Futureed Pte Ltd, you assume full responsibility for all use of Futureed Pte Ltd. You represent, warrant, and covenant that:","Sebagai pemilik akun atau pengguna Futureed Pte Ltd, Anda bertanggung jawab penuh untuk semua penggunaan Futureed Pte Ltd. Anda mewakili, menjamin, dan berjanji bahwa:","Sebagai pengguna akun atau pengguna Futures Pte Ltd, Anda bertanggung jawab penuh untuk semua penggunaan Futureed Pte Ltd Anda menyatakan, menjamin, dan perjanjian bahwa"
"You will ensure that reasonable safeguards are taken for the protection of your password. You understand that we do not have access to your password and that you must create a new unique password in the event that you lose or forget your password.","Anda memastikan bahwa pengamanan yang wajar telah diambil untuk melindungi kata sandi Anda. Anda memahami bahwa bahwa kami tidak memiliki akses ke kata sandi Anda dan Anda harus membuat kata sandi baru apabila Anda kehilangan atau lupa kata sandi Anda.","Bạn sẽ đảm bảo rằng biện pháp bảo vệ hợp lý được đưa ra để bảo vệ mật khẩu của bạn. Bạn hiểu rằng chúng tôi không có quyền truy cập vào mật khẩu của bạn và rằng bạn phải tạo một mật khẩu duy nhất mới trong trường hợp bạn bị mất hoặc quên mật khẩu của bạn."
"We will have the right to delete your Futureed Pte Ltd account and all associated records after a period of 18 months of inactivity on your Futureed Pte Ltd account.","Kami memiliki hak untuk menghapus akun Futureed Pte Ltd Anda beserta semua catatan terkait apabila akun anda telah tidak aktif selama 18 bulan.","Anda akan memastikan bahwa pengamanan yang wajar diambil untuk melindungi sandi Anda. Anda memahami bahwa kita tidak memiliki akses ke password Anda dan bahwa Anda harus membuat password yang unik baru dalam acara yang Anda kehilangan atau lupa password Anda."
"As a responsible user, you agree that you will not use the Futureed Pte Ltd site, or any product, or service provided by or made available on or from the Futureed Pte Ltd site for any unlawful purpose.","Sebagai pengguna yang bertanggung jawab, Anda setuju bahwa Anda tidak akan menggunakan situs, produk, atau layanan apapun dari Futureed Pte Ltd untuk tujuan yang melanggar hukum.","Sebagai pengguna bertanggung jawab, Anda setuju bahwa Anda tidak akan menggunakan Futures Pte Ltd situs, atau produk apapun, atau layanan yang disediakan oleh atau tersedia pada atau dari situs Future Pte Ltd untuk tujuan tidak sah."
"Specifically, you agree to not use the Service to:","Secara khusus, Anda setuju untuk tidak menggunakan Layanan untuk","Secara khusus, Anda setuju untuk tidak menggunakan Layanan untuk"
"Use any device, software, or routine to interfere or attempt to interfere with the proper working of the Futureed Pte Ltd site or any activity being conducted on the Futureed Pte Ltd site.","Menggunakan peralatan, perangkat lunak, ataupun rutinitas yang dapat mempengaruhi atau berusaha mempengaruhi kinerja dan fungsi dari situs Futureed Pte Ltd","Gunakan perangkat, perangkat lunak, atau rutin untuk mengganggu atau berusaha mengganggu kerja yang tepat dari situs Future Pte Ltd atau kegiatan yang dilakukan di situs Future Pte Ltd."
"Upload, post, email, transmit or otherwise make available any Content that is unlawful, harmful, threatening, abusive, harassing, tortious, defamatory, vulgar, obscene, pornographic, libelous, invasive of another\s","Mengunggah, mempublikasikan, memanipulasi, mendistribusikan, menggandakan, menyebarluaskan dan/atau mereproduksi dengan cara maupun dalam bentuk atau format apapun, satu atau lebih Konten yang melanggar hukum, membahayakan, mengancam, menghina, melecehkan, menyakitkan, memfitnah, vulgar, cabul, pornografi, pencemaran nama, invasif terhadap lainnya","Upload, posting, email, mengirimkan atau menyediakan Materi apa pun yang melanggar hukum, membahayakan, mengancam, kasar, melecehkan, menyakitkan, memfitnah, vulgar, cabul, pornografi, memfitnah, invasif lain \ s"
"Harm minors in any way;","Membahayakan anak di bawah umur dengan cara apapun","anak di bawah umur salahnya dengan cara apapun"
"Impersonate any person or entity, including, but not limited to, a KCGA official, or host, or falsely state or otherwise misrepresent your affiliation with a person or entity;","tidak melakukan tindakan berpura-pura sebagai orang lain/entitas lain, memberikan keterangan, identitas atau informasi atau yang salah, tidak benar atau palsu, atau mengaku sebagai orang lain atau pihak tertentu","Berkedok sebagai orang atau badan, termasuk, namun tidak terbatas pada, pejabat KCGA, atau host, atau secara negara atau menggambarkan diri Anda dengan seseorang atau entitas"
"Forge headers or otherwise manipulate identifiers in order to disguise the origin of any Content transmitted through Futureed;","Memalsukan kop atau memanipulasi identifikasi untuk menyamarkan sumber Konten yang dikirimkan lewat Futureed","Memalsukan kop atau memanipulasi pengidentifikasi untuk menyamarkan asal Materi yang dikirimkan lewat Futureed"
"Upload, post, email, transmit or otherwise make available any Content that you do not have a right to make available under any law or under contractual or fiduciary relationships (such as inside information, proprietary and confidential information learned or disclosed as part of employment relationships or under nondisclosure agreements);","Mengunggah, mempublikasikan, memanipulasi, mendistribusikan, menggandakan, menyebarluaskan dan/atau mereproduksi dengan cara maupun dalam bentuk atau format apapun, satu atau lebih Konten apa pun yang Anda tidak memiliki hak untuk membuat tersedia di bawah undang-undang atau ikatan kontrak atau berdasar kepercayaan (seperti informasi dari orang dalam, kepemilikan dan informasi rahasia yang hanya diketahui atau diberikan sebagai bagian dari hubungan kerja atau di dalam perjanjian kerahasiaan)","Upload, posting, email, mengirimkan atau menyediakan Materi apa pun yang Anda tidak memiliki hak untuk membuat tersedia di bawah undang-undang atau ikatan kontrak atau fidusia (seperti informasi, kepemilikan dan informasi rahasia yang diketahui atau diberikan sebagai bagian dari hubungan kerja atau di bawah perjanjian non pengungkapan)"
"Upload, post, email, transmit or otherwise make available any Content that infringes any patent, trademark, trade secret, copyright or other proprietary rights of any party;","Mengunggah, mempublikasikan, memanipulasi, mendistribusikan, menggandakan, menyebarluaskan dan/atau mereproduksi dengan cara maupun dalam bentuk atau format apapun, satu atau lebih Konten apa pun yang melanggar hak paten, merek dagang, rahasia dagang, hak cipta atau hak milik lainnya dari pihak manapun","Upload, posting, email, mengirimkan atau menyediakan segala bentuk Materi yang melanggar hak paten, merek dagang, rahasia dagang, hak cipta atau hak milik lainnya dari pihak manapun"
"Upload, post, email, transmit or otherwise make available any unsolicited or unauthorized advertising, promotional materials, ""junk mail,"" ""spam,"" ""chain letters,"" ""pyramid schemes,"" or any other form of solicitation, except in those areas (such as shopping) that are designated for such purpose;","Upload, post, email, transmit or otherwise make available any unsolicited or unauthorized advertising, promotional materials, ""junk mail,"" ""spam,"" ""chain letters,"" ""pyramid schemes,"" or any other form of solicitation, except in those areas (such as shopping) that are designated for such purpose;","Upload, posting, email, mengirimkan atau menyediakan segala bentuk atau bentuk iklan, materi promosi, ""junk mail,"" ""spam,"" ""surat berantai,"" ""skema piramida,"" atau bentuk lainnya yang tidak diinginkan, kecuali di daerah-daerah (seperti belanja) yang ditujukan untuk tujuan tersebut"
"Upload, post, email, transmit or otherwise make available any material that contains software viruses or any other computer code, files or programs designed to interrupt, destroy or limit the functionality of any part of Futureed;","Mengunggah, mempublikasikan, memanipulasi, mendistribusikan, menggandakan, menyebarluaskan dan/atau mereproduksi dengan cara maupun dalam bentuk atau format apapun, satu atau lebih materi apapun yang mengandung virus atau kode komputer lainnya, file atau program yang dirancang untuk mengganggu, merusak atau membatasi fungsi dari setiap bagian dari Futureed","Upload, posting, email, mengirimkan atau menyediakan bahan apa pun yang mengandung virus atau kode komputer lainnya, file atau program yang dirancang untuk mengganggu, merusak atau membatasi fungsi dari setiap bagian dari Futureed"
"Disrupt the normal flow of dialogue, cause a screen to ""scroll"" faster than other users of the Service are able to type, or otherwise act in a manner that negatively affects other users","Mengganggu aliran dialog, membuat layar ""berpindah"" lebih cepat yang menyebabkan pengguna lain tidak dapat mengetik, atau melakukan tindakan mempengaruhi pengguna lain secara negatif","Mengganggu aliran normal dialog, membuat layar ""menggulung"" lebih cepat pengguna lain dari Layanan untuk mengetik, atau melakukan tindakan dengan cara yang negatif mempengaruhi pengguna lain "
"Interfere","Mengganggu","Mengganggu"
"Intentionally or unintentionally violate any applicable law, statute, ordinance, regulation, rule or code, including, but not limited to, any regulations, rules, notices, instructions or directives of any regulatory body or authority, governmental agency or national or other securities exchange ;","Dengan sengaja atau tidak sengaja melanggar hukum yang berlaku, undang-undang, peraturan, regulasi, aturan atau kode, termasuk tapi tidak terbatas pada setiap regulasi, peraturan, pemberitahuan, instruksi atau arahan dari badan atau otoritas hukum, lembaga pemerintah atau bursa efek lainnya;","Sengaja atau tidak sengaja melanggar hukum yang berlaku, undang-undang, peraturan, regulasi, aturan atau kode, termasuk, namun tidak terbatas pada, peraturan, aturan, pemberitahuan, instruksi atau arahan dari badan pengawas atau otoritas, lembaga pemerintah atau surat berharga nasional atau lainnya pertukaran "
"Provide material support or resources (or to conceal or disguise the nature, location, source, or ownership of material support or resources) to any organization(s) designated by Singapore, your country or the United States government as a foreign terrorist organization;","Menyediakan materi pendukung atau cara-cara (atau menyembunyikan atau menyamarkan asal, lokasi, sumber atau kepemilikan dari materi pendukung atau cara-cara) kepada organisasi teroris manapun.","Menyediakan bahan pendukung atau sumber daya (atau untuk menyembunyikan atau menyamarkan sifat, lokasi, sumber, atau kepemilikan dukungan atau sumber daya material) untuk setiap organisasi) yang ditunjuk oleh Singapura, negara atau pemerintah Amerika Serikat sebagai organisasi teroris asing"
"""stalk"" or otherwise harass another;","""membuntuti"" atau melecehkan orang lain;","""Tangkai"" atau melecehkan lain"
"Commit any fraudulent or unlawful act, whether in relation to any third party provider of products and services on the Service or otherwise and/or","Melakukan penipuan atau tindakan melanggar hukum yang berhubungan dengan penyedia produk dan jasa dari pihak ketiga ataupun","Melakukan segala perbuatan curang atau melanggar hukum, baik yang berkaitan dengan pihak ketiga yang menyediakan produk dan jasa dalam Layanan atau sebaliknya dan / atau"
"Collect or store personal data about other users in connection with the prohibited conduct and activities set forth in this agreement;","Mengumpulkan atau menyimpan data pribadi pengguna lain yang berhubungan dengan perilaku dan aktifitas yang dilarang dalam perjanjian ini","Mengumpulkan atau menyimpan data pribadi pengguna lain sehubungan dengan tindakan dan kegiatan yang ditetapkan dalam perjanjian ini dilarang"
"Create, display, transmit, or obtain materials that poses a threat to or adversely affects the national security of Singapore","Membuat, mempertunjukkan, mengirimkan atau memperoleh materi yang bisa menimbulkan ancaman dan kerugian terhadap keamanan negara Singapura","Membuat, menampilkan, mengirimkan, atau mendapatkan bahan-bahan yang menimbulkan ancaman atau merugikan mempengaruhi keamanan nasional Singapura"
"Create, display, transmit, or obtain materials that poses a threat to or adversely affects racial harmony in Singapore;","Membuat, mempertunjukkan, mengirimkan atau memperoleh materi yang bisa menimbulkan ancaman dan kerugian terhadap keharmonisan ras di Singapura","Membuat, menampilkan, mengirimkan, atau mendapatkan bahan-bahan yang menimbulkan ancaman atau merugikan mempengaruhi keharmonisan ras di Singapura"
"Create, display, transmit, or obtain materials that violates intellectual property laws;","Membuat, mempertunjukkan, mengirimkan atau memperoleh materi yang melanggar hak kekayaan atas intelektual","Membuat, menampilkan, mengirimkan, atau mendapatkan bahan yang melanggar hukum kekayaan intelektual"
"Use of machines, computers, scripts, “bots” or any automated system on Futureed Pte Ltd is strictly prohibited and may result in criminal liability. Futureed Pte Ltd may terminate and permanently disqualify any User who, in its sole discretion, determines as being in violation of these Terms of Service. All decisions by Futureed Pte Ltd are final;","Penggunaan mesin, komputer, skrip, ""bots"" atau sistem otomatis pada Futureed Pte Ltd adalah dilarang dan akan diambil tindakan hukum sesuai dengan ketentuan hukum yang berlaku. Futureed Pte Ltd dapat menutup dan menghapus pengguna secara permanen yang terbukti melanggar Syarat dan Ketentuan ini. Segala keputusan oleh Futureed Pte Ltd adalah final;","Penggunaan mesin, komputer, script, ""bots"" atau sistem otomatis pada Futures Pte Ltd sangat dilarang dan dapat mengakibatkan tanggung jawab pidana. Futures Pte Ltd dapat mengakhiri dan permanen mendiskualifikasi pengguna yang, dalam kebijakannya sendiri, menentukan sebagai melanggar Ketentuan Layanan ini. Semua keputusan oleh Futureed Pte Ltd adalah final"
"Futureed Pte Ltd may include hyperlinks to Websites operated by parties other than Futureed Pte Ltd including advertisers and other content providers. Those sites may collect data or solicit personal information from you. Futureed Pte Ltd does not control such Websites, and is not responsible for their content, privacy policies, or for the collection, use or disclosure of any information those sites may collect.","Futureed Pte Ltd dapat memasang tautan ke Situs yang dioperasikan oleh pihak selain Futureed Pte Ltd termasuk pengiklan dan penyedia konten lainnya. Situs ini dapat mengumpulkan data pribadi anda. Futureed Pte Ltd tidak mengontrol penggunaan situs tersebut dan tidak bertanggung jawab terhadap materi, kebijakan privasi dan informasi yang dikumpulkan.","Futureed Pte Ltd dapat mencakup hyperlink ke Website dioperasikan oleh pihak lain selain Futureed Pte Ltd termasuk pengiklan dan penyedia konten lainnya. situs tersebut dapat mengumpulkan data atau meminta informasi pribadi dari Anda. Futureed Pte Ltd tidak mengontrol Website tersebut, dan tidak bertanggung jawab atas konten mereka, kebijakan privasi, atau untuk pengumpulan, penggunaan atau pengungkapan informasi situs tersebut dapat mengumpulkan."
"Futureed Pte Ltd and KCGA makes no guarantee of the accuracy, correctness, or completeness of any information on these web pages, surveys, databases, or results, and are not responsible for a) any errors or omissions arising from the use of such information; 2) any failures, delays, or interruptions in the delivery of any content or services contained on our servers; or 3) losses or damages arising from the use of the content or services provided by us.","Futureed Pte Ltd dan KCGA tidak menjamin keakuratan, kebenaran atau kelengkapan dari segala informasi yang ada di dalam situs, survei, database atau hasil. Futureed Pte Ltd dan KCGA tidak bertanggung jawab atas 1) segala kesalahan atau kelalaian yang timbul dari penggunaan informasi tersebut; 2) segala kegagalan, keterlambatan atau gangguan yang timbul dari penyampaian konten yang ditempatkan dalam server kami; atau 3) kerugian atau kerusakan atas konten atau layanan yang disediakan oleh kami.","Futureed Pte Ltd dan KCGA tidak menjamin keakuratan, kebenaran, atau kelengkapan informasi pada halaman web ini, survei, database, atau hasil, dan tidak bertanggung jawab atas a) setiap kesalahan atau kelalaian yang timbul dari penggunaan informasi tersebut; 2) setiap kegagalan, penundaan, atau gangguan dalam pengiriman konten atau layanan yang terdapat pada server kami; atau 3) kerugian atau kerusakan yang timbul dari penggunaan konten atau layanan yang diberikan oleh kami."
"Futureed Pte Ltd products and services are created based on the integrity of the users using the assessments. As a responsible and user with integrity, by using the assessments on Futureed Pte Ltd, you agree to be personally honest and to treat others with respect and courtesy in terms of taking any assessment at Futureed Pte Ltd. You agree that you have neither received nor been given assistance on the assessment and will not attempt to undermine the test by copying, cheating or plagiarizing questions or answers. You will also not infringe on the intellectual property rights of the owners of the content by distributing the content without permission. If you do so, you are aware that you will be liable for any subsequent consequences related to intellectual property rights infringement actions by us.","Produk dan layanan Futureed Pte dibuat berdasarkan integritas pengguna dalam melakukan latihan. Sebagai pengguna yang bertanggung jawab dan berintegritas, Anda setuju untuk menjadi pribadi yang jujur dan memperlakukan orang lain dengan hormat dan sopan dalam melakukan latihan di  Futureed Pte Ltd. Anda setuju bahwa Anda tidak menerima atau diberikan bantuan dalam melakukan latihan dan tidak akan mencoba untuk mengacaukan ujian dengan menyalin, mencurangi atau menjiplak pertanyaan atau jawaban. Anda juga tidak akan melanggar hak kekayaan intelektual dari pemilik konten dengan mendistribusikan konten tanpa izin. Jika Anda melakukan hal tersebut, Anda menyadari bahwa Anda akan bertanggung jawab atas segala konsekuensi yang terjadi terkait dengan tindakan pelanggaran hak kekayaan intelektual.","Futureed Pte produk dan jasa Ltd dibuat berdasarkan integritas pengguna menggunakan penilaian. Sebagai yang bertanggung jawab dan pengguna dengan integritas, dengan menggunakan penilaian pada Futures Pte Ltd, Anda setuju untuk menjadi pribadi yang jujur dan memperlakukan orang lain dengan hormat dan sopan dalam hal mengambil penilaian sama Futureed Pte Ltd Anda setuju bahwa Anda memiliki tidak diterima atau telah diberikan bantuan pada penilaian dan tidak akan mencoba untuk melemahkan tes dengan menyalin, kecurangan atau menjiplak pertanyaan atau jawaban. Anda juga tidak akan melanggar hak kekayaan intelektual dari pemilik konten dengan mendistribusikan konten tanpa izin. Jika Anda melakukannya, Anda menyadari bahwa Anda akan bertanggung jawab atas segala konsekuensi berikutnya terkait dengan hak kekayaan tindakan pelanggaran intelektual oleh kami."
"You also specifically agree that you will not,","Secara khusus, Anda juga setuju bahwa Anda tidak akan.","Anda juga secara khusus setuju bahwa Anda tidak akan"
"Attempt to copy or share the questions and answers with your friends, family, acquaintances and associates.","Mencoba untuk menyalin atau membagi pertanyaan dan jawaban dengan teman, keluarga, kenalan dan rekan.","Mencoba untuk menyalin atau berbagi pertanyaan dan jawaban dengan teman, keluarga, kenalan dan rekan."
"Attempt to cheat on any assessment on Futureed Pte Ltd, such as enlisting friends, family, acquaintances and associates to help answer the questions. We respect your integrity, and strongly encourage you to complete the test to the best of your own abilities.","Mencoba untuk berbuat curang pada latihan apapun di Futureed Pte Ltd, seperti mendaftarkan teman, keluarga, kenalan dan rekan untuk membantu menjawab pertanyaan-pertanyaan. Kami menghormati integritas Anda, dan sangat mendorong Anda untuk menyelesaikan ujian dengan kemampuan terbaik Anda sendiri.","Mencoba untuk menipu pada penilaian apapun pada Futures Pte Ltd, seperti mendaftar teman, keluarga, kenalan dan rekan untuk membantu menjawab pertanyaan-pertanyaan. Kami menghormati integritas Anda, dan sangat mendorong Anda untuk menyelesaikan tes untuk yang terbaik dari kemampuan Anda sendiri."
"Intellectual Property Rights","Hak Kekayaan intelektual","Hak Kekayaan intelektual"
